Timestamp,User_ID,IP_Address,Activity_Type,Resource_Accessed,File_Name,Action,Login_Attempts,File_Size,Anomaly_Type,Label
59:22.3,3900,192.168.213.189,File_Modification,/server/document2.docx,document2.docx,Failed,,25.55,USB_Access,Suspicious
01:04.9,7540,10.240.34.96,USB_Insert,/server/secrets.txt,,Read,,,None,Normal
29:32.7,5053,10.104.134.143,USB_Insert,/backup/report1.pdf,,Inserted,,,None,Normal
17:21.0,9689,10.28.241.222,File_Modification,/project/document2.docx,document2.docx,N/A,,47.49,None,Normal
43:33.7,3469,172.26.136.71,Remote_Login,/shared/documents/data.csv,,Write,7,,USB_Access,Suspicious
20:56.2,2852,172.19.249.19,File_Modification,/confidential/secrets.txt,secrets.txt,Write,,31.22,USB_Access,Suspicious
14:55.8,8341,172.19.17.118,File_Access,/server/new_project.docx,new_project.docx,Read,,14.79,None,Normal
14:32.5,5752,172.26.116.246,File_Modification,/confidential/new_project.docx,new_project.docx,Success,,23,None,Normal
26:51.9,3358,172.24.37.172,Login,/server/secrets.txt,,Inserted,7,,None,Normal
28:16.5,7328,192.168.225.248,File_Access,/project/data.csv,data.csv,Read,,10.85,None,Normal
31:04.4,9482,172.23.242.35,File_Deletion,/backup/report1.pdf,report1.pdf,Delete,,40.47,None,Normal
43:55.6,9911,192.168.82.41,File_Modification,/project/report1.pdf,report1.pdf,Delete,,16.1,None,Normal
04:35.2,1455,172.23.47.60,File_Deletion,/network/logs/report1.pdf,report1.pdf,Delete,,46.84,None,Normal
09:53.7,2751,172.18.250.156,File_Access,/server/document2.docx,document2.docx,Inserted,,20.03,None,Normal
16:29.6,1047,172.17.95.57,USB_Insert,/network/logs/data.csv,,Delete,,,None,Normal
57:22.4,4557,192.168.108.167,Login,/project/secrets.txt,,Inserted,5,,None,Normal
56:39.7,2284,192.168.52.236,File_Deletion,/project/report2.pdf,report2.pdf,Read,,26.12,None,Normal
11:32.5,8978,192.168.112.38,File_Deletion,/shared/documents/report2.pdf,report2.pdf,Read,,25.71,None,Normal
01:01.4,8105,172.18.110.222,File_Modification,/backup/secrets.txt,secrets.txt,Success,,17.6,USB_Access,Suspicious
34:28.7,1819,10.161.18.19,File_Deletion,/confidential/data.csv,data.csv,Delete,,15.18,None,Normal
37:52.7,2330,10.60.221.28,File_Access,/network/logs/report2.pdf,report2.pdf,N/A,,10.42,None,Normal
28:43.3,7785,10.139.166.44,File_Modification,/confidential/report1.pdf,report1.pdf,Delete,,25.82,None,Normal
09:39.8,9698,10.128.121.228,USB_Insert,/shared/documents/data.csv,,Delete,,,Data_Exfil,Suspicious
36:21.4,3171,192.168.1.147,Remote_Login,/server/secrets.txt,,N/A,5,,None,Normal
55:05.5,7510,172.22.193.51,Login,/project/data.csv,,Read,3,,DDoS_Attempt,Suspicious
20:19.5,4640,10.171.157.84,USB_Insert,/shared/documents/secrets.txt,,Write,,,Data_Exfil,Suspicious
38:15.7,2750,172.23.39.93,Remote_Login,/project/data.csv,,Delete,10,,None,Normal
13:25.9,1514,192.168.124.57,Login,/confidential/new_project.docx,,Inserted,5,,None,Normal
02:12.9,2575,172.23.57.64,File_Access,/network/logs/new_project.docx,new_project.docx,Inserted,,48.85,None,Normal
59:21.0,9215,172.27.51.67,Network_Traffic,/server/data.csv,,Inserted,,,None,Normal
15:55.3,5190,172.31.39.73,Login,/project/report2.pdf,,Delete,6,,None,Normal
24:20.5,2035,10.203.25.77,Remote_Login,/backup/document2.docx,,N/A,6,,None,Normal
36:19.6,7797,172.26.124.156,USB_Insert,/backup/secrets.txt,,Inserted,,,None,Normal
33:10.3,3103,172.18.175.236,Network_Traffic,/confidential/new_project.docx,,Read,,,None,Normal
51:00.2,9775,172.29.175.34,File_Access,/server/report2.pdf,report2.pdf,Inserted,,46.28,None,Normal
23:31.6,6366,172.16.86.248,File_Deletion,/server/data.csv,data.csv,Write,,8.92,Data_Exfil,Suspicious
03:43.3,2008,172.28.207.181,Login,/backup/report1.pdf,,Inserted,6,,None,Normal
55:32.4,8226,192.168.206.121,Login,/shared/documents/report2.pdf,,Failed,6,,None,Normal
59:52.4,9604,192.168.34.237,Login,/confidential/secrets.txt,,Success,6,,None,Normal
19:16.2,9026,10.16.217.199,File_Deletion,/backup/secrets.txt,secrets.txt,Read,,29.89,None,Normal
30:13.6,4957,172.23.170.57,File_Deletion,/confidential/report2.pdf,report2.pdf,Success,,5.61,None,Normal
19:41.2,3388,172.16.232.33,Login,/confidential/secrets.txt,,Delete,4,,None,Normal
37:49.9,1375,172.16.127.144,Remote_Login,/backup/new_project.docx,,Delete,10,,None,Normal
49:17.2,1130,192.168.82.150,USB_Insert,/backup/report1.pdf,,Write,,,None,Normal
42:16.2,7571,10.64.190.218,File_Access,/confidential/data.csv,data.csv,Failed,,23.25,None,Normal
27:14.0,3648,10.70.206.170,Remote_Login,/shared/documents/data.csv,,Delete,10,,None,Normal
12:07.2,4585,10.229.191.198,File_Deletion,/project/report2.pdf,report2.pdf,Delete,,21.76,None,Normal
19:26.4,1087,10.73.141.41,Network_Traffic,/shared/documents/report1.pdf,,N/A,,,None,Normal
56:20.4,6954,192.168.188.73,File_Modification,/shared/documents/new_project.docx,new_project.docx,Write,,36.62,None,Normal
24:31.2,9060,172.26.92.105,File_Deletion,/backup/secrets.txt,secrets.txt,Delete,,28.46,None,Normal
10:21.9,7034,172.28.234.233,USB_Insert,/project/new_project.docx,,Read,,,Brute_Force,Suspicious
05:14.7,5230,172.17.233.225,Network_Traffic,/shared/documents/data.csv,,Success,,,None,Normal
26:31.9,5714,192.168.16.100,Remote_Login,/confidential/report2.pdf,,Delete,7,,None,Normal
22:58.2,7752,10.196.211.40,Remote_Login,/server/document2.docx,,Success,6,,None,Normal
05:36.1,3012,192.168.66.160,USB_Insert,/shared/documents/report2.pdf,,N/A,,,None,Normal
12:09.0,3530,172.16.158.152,Login,/project/data.csv,,Failed,6,,None,Normal
56:14.8,8681,192.168.111.180,File_Deletion,/backup/data.csv,data.csv,Failed,,26.06,None,Normal
03:27.3,8380,172.23.74.46,USB_Insert,/network/logs/document2.docx,,N/A,,,None,Normal
42:00.6,8342,192.168.13.135,File_Deletion,/project/new_project.docx,new_project.docx,Success,,28.41,None,Normal
13:05.9,4876,172.16.18.39,USB_Insert,/backup/document2.docx,,N/A,,,Data_Exfil,Suspicious
52:38.5,3602,192.168.112.238,File_Deletion,/shared/documents/report2.pdf,report2.pdf,Read,,23.29,None,Normal
55:46.4,1743,172.27.128.2,Remote_Login,/project/secrets.txt,,Inserted,10,,None,Normal
18:22.6,2171,192.168.80.99,USB_Insert,/network/logs/new_project.docx,,N/A,,,None,Normal
46:13.0,6560,172.24.105.114,Network_Traffic,/backup/data.csv,,N/A,,,None,Normal
53:42.9,5064,192.168.66.116,Remote_Login,/backup/new_project.docx,,N/A,3,,None,Normal
10:47.6,9522,192.168.208.219,Remote_Login,/confidential/secrets.txt,,Read,3,,None,Normal
01:56.1,2403,192.168.122.2,File_Access,/shared/documents/secrets.txt,secrets.txt,Read,,42.27,None,Normal
23:02.2,4789,172.16.8.152,Remote_Login,/shared/documents/data.csv,,Delete,7,,None,Normal
32:00.5,8406,172.19.0.160,Login,/network/logs/secrets.txt,,Inserted,6,,None,Normal
05:41.1,1638,172.21.107.149,File_Access,/server/report2.pdf,report2.pdf,Inserted,,21.48,None,Normal
53:09.2,2404,10.129.42.208,Login,/server/secrets.txt,,Inserted,7,,USB_Access,Suspicious
01:38.8,3606,10.1.98.88,File_Modification,/project/new_project.docx,new_project.docx,Failed,,2.99,None,Normal
32:22.7,6520,172.22.120.122,File_Deletion,/backup/data.csv,data.csv,N/A,,30.13,None,Normal
20:38.5,3651,192.168.99.97,Network_Traffic,/shared/documents/report1.pdf,,Read,,,None,Normal
28:04.1,3565,10.250.161.201,Remote_Login,/confidential/new_project.docx,,Failed,7,,Data_Exfil,Suspicious
16:42.5,8149,192.168.201.101,File_Access,/server/report2.pdf,report2.pdf,Inserted,,16.28,None,Normal
33:34.5,3302,192.168.113.49,Login,/confidential/new_project.docx,,Read,7,,None,Normal
47:58.8,8571,10.206.203.154,File_Modification,/server/document2.docx,document2.docx,Delete,,45.95,None,Normal
22:29.2,2304,192.168.209.153,File_Modification,/shared/documents/data.csv,data.csv,Success,,39.59,DDoS_Attempt,Suspicious
00:55.4,3605,172.18.25.190,Remote_Login,/network/logs/document2.docx,,Inserted,4,,None,Normal
33:11.0,4621,192.168.211.132,Network_Traffic,/project/document2.docx,,Inserted,,,None,Normal
11:52.9,4428,192.168.230.74,File_Access,/confidential/new_project.docx,new_project.docx,Inserted,,23.93,Data_Exfil,Suspicious
37:46.7,2892,172.20.175.117,Network_Traffic,/network/logs/report1.pdf,,Read,,,DDoS_Attempt,Suspicious
42:01.2,9582,192.168.240.242,File_Access,/confidential/report1.pdf,report1.pdf,N/A,,34.06,None,Normal
06:46.9,8032,10.201.164.62,Remote_Login,/backup/secrets.txt,,Delete,5,,None,Normal
55:23.0,9480,172.16.48.130,File_Deletion,/shared/documents/document2.docx,document2.docx,Delete,,27.91,None,Normal
40:49.0,2009,10.170.4.22,Login,/confidential/report1.pdf,,Inserted,3,,Data_Exfil,Suspicious
34:14.9,7064,192.168.115.173,Remote_Login,/network/logs/document2.docx,,Delete,1,,None,Normal
45:56.5,7073,10.41.129.206,USB_Insert,/server/report2.pdf,,N/A,,,None,Normal
46:30.2,6420,192.168.73.220,Network_Traffic,/shared/documents/report2.pdf,,Write,,,None,Normal
48:41.0,7901,192.168.21.158,File_Modification,/confidential/document2.docx,document2.docx,Failed,,13.88,None,Normal
48:39.7,9165,172.29.141.116,Remote_Login,/shared/documents/data.csv,,Success,10,,None,Normal
01:37.1,8297,10.82.226.231,Network_Traffic,/server/report2.pdf,,Failed,,,None,Normal
58:42.2,6637,10.43.141.236,File_Deletion,/shared/documents/report2.pdf,report2.pdf,Failed,,25.29,DDoS_Attempt,Suspicious
46:24.1,7724,192.168.188.90,File_Deletion,/shared/documents/data.csv,data.csv,Inserted,,27.8,None,Normal
12:14.8,9882,10.193.7.128,Network_Traffic,/network/logs/new_project.docx,,Write,,,None,Normal
50:59.4,7806,10.204.121.141,File_Access,/network/logs/report1.pdf,report1.pdf,N/A,,7.47,None,Normal
50:25.9,1597,172.22.178.100,File_Modification,/confidential/secrets.txt,secrets.txt,Inserted,,38.62,None,Normal
59:04.8,9288,10.105.215.234,File_Deletion,/server/data.csv,data.csv,N/A,,19.67,Data_Exfil,Suspicious
30:49.3,5213,172.19.136.26,USB_Insert,/network/logs/secrets.txt,,Read,,,None,Normal
23:00.8,9791,192.168.188.200,File_Deletion,/confidential/data.csv,data.csv,Write,,12.93,None,Normal
48:15.7,9723,172.22.95.90,Login,/project/secrets.txt,,Write,4,,None,Normal
37:23.8,3397,10.123.51.11,File_Access,/shared/documents/secrets.txt,secrets.txt,Inserted,,33.16,None,Normal
56:17.1,6614,192.168.186.219,Remote_Login,/server/data.csv,,Write,10,,None,Normal
21:33.2,6185,192.168.70.38,File_Deletion,/shared/documents/report1.pdf,report1.pdf,Delete,,1.15,None,Normal
25:39.2,8503,172.26.185.240,Network_Traffic,/backup/secrets.txt,,Delete,,,None,Normal
34:37.8,2816,172.24.96.241,Login,/shared/documents/report1.pdf,,Delete,2,,None,Normal
01:15.0,2141,10.206.158.208,File_Access,/server/report2.pdf,report2.pdf,N/A,,15.44,None,Normal
48:41.1,9488,10.211.213.13,File_Deletion,/server/data.csv,data.csv,Success,,16.58,None,Normal
08:22.3,7224,192.168.246.145,Login,/server/document2.docx,,N/A,7,,None,Normal
03:40.9,8156,172.23.192.108,File_Modification,/confidential/report2.pdf,report2.pdf,Success,,29.24,None,Normal
38:11.1,1860,192.168.73.247,Network_Traffic,/shared/documents/document2.docx,,N/A,,,None,Normal
28:06.3,7052,192.168.117.177,USB_Insert,/server/report1.pdf,,Inserted,,,None,Normal
58:41.2,6735,172.17.101.243,Login,/backup/new_project.docx,,Inserted,9,,None,Normal
26:57.3,2467,10.65.246.138,File_Modification,/server/report2.pdf,report2.pdf,Failed,,47.19,Brute_Force,Suspicious
20:50.8,8712,192.168.219.25,File_Access,/server/report1.pdf,report1.pdf,Success,,47.01,None,Normal
09:51.4,3543,172.23.95.8,File_Modification,/shared/documents/data.csv,data.csv,N/A,,8.27,None,Normal
47:37.5,3061,10.74.232.26,Network_Traffic,/confidential/report2.pdf,,Inserted,,,None,Normal
57:42.5,2839,10.22.70.60,File_Access,/network/logs/secrets.txt,secrets.txt,Success,,15.31,Brute_Force,Suspicious
34:55.0,5580,172.24.193.225,File_Deletion,/shared/documents/data.csv,data.csv,Inserted,,26.94,None,Normal
42:58.6,3340,10.207.199.209,File_Access,/network/logs/secrets.txt,secrets.txt,N/A,,7.44,None,Normal
58:12.6,9192,10.126.181.6,File_Access,/server/report1.pdf,report1.pdf,Write,,15.32,USB_Access,Suspicious
35:41.9,4884,192.168.80.184,File_Modification,/server/document2.docx,document2.docx,Inserted,,0.73,None,Normal
23:26.4,8476,10.232.144.242,USB_Insert,/backup/report1.pdf,,Write,,,None,Normal
17:30.0,2785,172.26.142.40,Remote_Login,/backup/document2.docx,,Read,10,,None,Normal
48:18.2,7363,192.168.78.99,Remote_Login,/network/logs/new_project.docx,,Delete,10,,None,Normal
32:09.8,8561,192.168.92.57,Network_Traffic,/project/report1.pdf,,Read,,,None,Normal
29:20.4,6491,172.17.24.190,File_Modification,/project/report2.pdf,report2.pdf,Success,,0.53,None,Normal
55:39.1,9322,192.168.234.100,USB_Insert,/confidential/document2.docx,,N/A,,,None,Normal
07:49.7,4784,192.168.38.119,Remote_Login,/project/new_project.docx,,Failed,2,,Data_Exfil,Suspicious
15:15.9,3009,192.168.65.73,File_Deletion,/network/logs/data.csv,data.csv,Read,,11.28,Data_Exfil,Suspicious
50:25.4,1836,172.30.36.110,USB_Insert,/project/report1.pdf,,Inserted,,,None,Normal
34:18.8,1810,172.29.155.72,Network_Traffic,/network/logs/data.csv,,Failed,,,None,Normal
11:27.1,2434,172.29.200.24,File_Access,/confidential/document2.docx,document2.docx,Read,,8.98,None,Normal
19:29.2,3954,192.168.123.3,File_Modification,/server/document2.docx,document2.docx,Read,,38.65,None,Normal
30:47.6,4589,192.168.38.113,File_Modification,/backup/document2.docx,document2.docx,Inserted,,42.15,None,Normal
57:19.4,4718,10.173.26.122,Network_Traffic,/confidential/report1.pdf,,Write,,,None,Normal
17:26.4,5069,192.168.37.132,File_Deletion,/backup/secrets.txt,secrets.txt,Success,,16.04,None,Normal
42:36.0,6126,192.168.2.45,USB_Insert,/server/report2.pdf,,Read,,,None,Normal
34:54.5,8215,10.131.131.195,Remote_Login,/project/secrets.txt,,Inserted,1,,Brute_Force,Suspicious
50:49.5,1885,172.23.212.173,Remote_Login,/confidential/document2.docx,,Delete,3,,None,Normal
42:06.2,5871,172.30.178.175,USB_Insert,/server/new_project.docx,,Delete,,,None,Normal
44:15.0,7338,10.52.41.5,Remote_Login,/shared/documents/report2.pdf,,Failed,7,,None,Normal
50:32.7,1860,10.90.217.188,File_Deletion,/shared/documents/report1.pdf,report1.pdf,Inserted,,29.57,None,Normal
13:18.2,7799,10.62.148.151,Login,/confidential/report2.pdf,,Write,4,,None,Normal
25:39.4,7735,172.31.251.78,File_Access,/confidential/report2.pdf,report2.pdf,Delete,,20.88,None,Normal
25:45.2,2019,10.104.26.76,File_Deletion,/backup/report2.pdf,report2.pdf,Read,,20.57,None,Normal
56:35.1,9705,192.168.169.180,Login,/project/report1.pdf,,Write,6,,None,Normal
14:16.3,2831,192.168.252.54,File_Deletion,/project/new_project.docx,new_project.docx,Delete,,21.35,None,Normal
47:42.8,9281,10.64.90.135,File_Modification,/shared/documents/report1.pdf,report1.pdf,Success,,24.54,None,Normal
27:02.3,7717,192.168.129.201,Remote_Login,/server/secrets.txt,,Delete,7,,None,Normal
32:48.7,8461,10.131.27.244,File_Modification,/project/new_project.docx,new_project.docx,Success,,49.06,None,Normal
24:18.6,5748,192.168.112.86,File_Access,/server/new_project.docx,new_project.docx,Inserted,,49.71,None,Normal
45:41.2,9768,192.168.2.170,Remote_Login,/network/logs/secrets.txt,,N/A,2,,USB_Access,Suspicious
14:32.9,2057,192.168.117.117,File_Deletion,/backup/new_project.docx,new_project.docx,Inserted,,3.07,None,Normal
24:59.1,9709,172.30.174.236,Remote_Login,/shared/documents/report2.pdf,,Read,4,,None,Normal
43:06.2,4720,172.17.226.86,Login,/backup/new_project.docx,,N/A,5,,None,Normal
50:37.3,7954,10.80.122.13,Login,/backup/report2.pdf,,Success,3,,Data_Exfil,Suspicious
43:02.8,6360,192.168.68.15,USB_Insert,/project/new_project.docx,,Read,,,None,Normal
36:08.0,7483,172.26.185.195,Remote_Login,/backup/data.csv,,Read,9,,None,Normal
51:37.9,8139,172.26.55.90,Login,/server/data.csv,,Success,10,,None,Normal
36:24.6,4110,10.0.134.236,File_Deletion,/network/logs/report2.pdf,report2.pdf,Delete,,10.37,None,Normal
26:00.7,8868,192.168.174.23,File_Deletion,/project/data.csv,data.csv,Inserted,,27.05,None,Normal
02:50.2,6671,172.25.46.128,File_Deletion,/project/report2.pdf,report2.pdf,Success,,20.56,None,Normal
37:22.2,2975,10.250.7.37,File_Modification,/project/secrets.txt,secrets.txt,Success,,22.67,None,Normal
55:09.0,7826,172.24.223.18,File_Modification,/shared/documents/report1.pdf,report1.pdf,Delete,,14,None,Normal
18:05.6,2746,10.41.30.193,Remote_Login,/server/new_project.docx,,Success,3,,None,Normal
24:28.9,4495,172.28.6.28,Remote_Login,/backup/data.csv,,N/A,2,,None,Normal
24:11.7,5609,172.28.190.175,Login,/confidential/report2.pdf,,N/A,1,,None,Normal
27:16.1,3522,10.139.173.254,File_Modification,/network/logs/report1.pdf,report1.pdf,N/A,,8.02,None,Normal
40:45.9,8649,172.23.222.73,File_Access,/server/new_project.docx,new_project.docx,Read,,27.52,DDoS_Attempt,Suspicious
54:11.0,9338,192.168.94.20,Network_Traffic,/backup/document2.docx,,Write,,,None,Normal
00:27.3,3082,172.23.28.73,Login,/backup/document2.docx,,Write,3,,None,Normal
40:59.7,6330,10.52.248.245,Remote_Login,/network/logs/new_project.docx,,Delete,1,,None,Normal
23:31.2,1319,192.168.136.18,USB_Insert,/backup/new_project.docx,,Inserted,,,Brute_Force,Suspicious
54:52.9,2721,172.26.186.250,Login,/confidential/new_project.docx,,Write,9,,None,Normal
49:22.2,2712,192.168.91.233,Network_Traffic,/shared/documents/data.csv,,Inserted,,,None,Normal
00:01.8,5602,192.168.84.225,File_Deletion,/server/document2.docx,document2.docx,Write,,41.57,None,Normal
34:56.6,9658,10.115.95.185,Login,/confidential/document2.docx,,Success,9,,None,Normal
11:24.3,7021,192.168.157.127,Login,/network/logs/new_project.docx,,Inserted,2,,None,Normal
09:56.6,6336,192.168.87.180,USB_Insert,/project/new_project.docx,,Inserted,,,Data_Exfil,Suspicious
00:32.5,8209,192.168.174.201,File_Deletion,/shared/documents/document2.docx,document2.docx,Failed,,33.45,None,Normal
33:16.2,4915,192.168.47.9,File_Modification,/network/logs/secrets.txt,secrets.txt,Success,,10.43,Brute_Force,Suspicious
14:44.3,4733,172.20.113.94,USB_Insert,/backup/report2.pdf,,Write,,,None,Normal
15:14.9,2453,172.27.67.156,File_Modification,/shared/documents/new_project.docx,new_project.docx,Inserted,,5.29,None,Normal
58:41.4,3809,10.124.82.9,File_Access,/confidential/document2.docx,document2.docx,Delete,,21.1,None,Normal
23:55.3,3000,10.100.133.98,USB_Insert,/project/report2.pdf,,Inserted,,,None,Normal
15:58.2,4298,10.68.212.100,Login,/project/secrets.txt,,Success,3,,None,Normal
59:00.5,1308,192.168.123.44,USB_Insert,/confidential/secrets.txt,,Failed,,,None,Normal
37:59.3,8650,192.168.210.175,File_Deletion,/confidential/report1.pdf,report1.pdf,Inserted,,8.4,None,Normal
40:58.2,9537,172.27.240.4,File_Deletion,/shared/documents/secrets.txt,secrets.txt,Inserted,,17.99,None,Normal
41:01.0,3226,172.19.42.82,Remote_Login,/project/document2.docx,,N/A,9,,None,Normal
37:47.3,7027,10.24.165.182,File_Deletion,/network/logs/new_project.docx,new_project.docx,Write,,21.43,None,Normal
14:51.7,7593,172.25.211.24,Login,/network/logs/report2.pdf,,Write,2,,Data_Exfil,Suspicious
15:08.6,9534,10.56.84.27,Network_Traffic,/shared/documents/data.csv,,Read,,,None,Normal
59:48.4,6711,10.17.108.218,Network_Traffic,/confidential/report2.pdf,,Delete,,,None,Normal
58:34.7,9935,10.55.20.41,File_Modification,/shared/documents/data.csv,data.csv,Failed,,39.99,None,Normal
36:25.5,3799,10.236.4.92,Network_Traffic,/shared/documents/new_project.docx,,Inserted,,,Brute_Force,Suspicious
20:05.7,4749,192.168.189.121,File_Modification,/shared/documents/report1.pdf,report1.pdf,Failed,,39.4,None,Normal
17:46.0,3223,192.168.108.6,File_Modification,/project/report2.pdf,report2.pdf,Write,,22.28,None,Normal
47:06.3,9347,10.48.85.186,File_Deletion,/confidential/document2.docx,document2.docx,Success,,37.64,None,Normal
56:14.3,7661,172.30.127.209,File_Modification,/network/logs/document2.docx,document2.docx,N/A,,17.98,None,Normal
49:10.5,3581,10.72.251.209,Login,/network/logs/document2.docx,,Inserted,9,,None,Normal
37:20.3,5682,10.186.226.56,File_Modification,/project/secrets.txt,secrets.txt,Inserted,,41.82,Data_Exfil,Suspicious
22:51.1,9923,172.25.136.1,File_Modification,/network/logs/report1.pdf,report1.pdf,Success,,41.2,None,Normal
12:56.2,6951,10.251.146.202,Login,/project/report1.pdf,,Read,1,,None,Normal
26:55.3,7361,10.173.137.86,File_Access,/network/logs/secrets.txt,secrets.txt,Read,,29.94,None,Normal
44:44.4,6631,172.23.133.126,Remote_Login,/confidential/data.csv,,Read,10,,None,Normal
52:35.6,3825,10.70.46.42,Login,/shared/documents/new_project.docx,,N/A,3,,None,Normal
10:54.0,2131,192.168.31.222,File_Access,/project/report1.pdf,report1.pdf,Read,,14.17,None,Normal
44:06.1,3332,172.26.21.25,Remote_Login,/backup/report1.pdf,,N/A,10,,None,Normal
49:46.7,9558,10.122.116.162,Login,/backup/secrets.txt,,Write,9,,None,Normal
43:25.9,7453,10.169.233.105,File_Modification,/project/data.csv,data.csv,Success,,20.78,None,Normal
54:47.4,2103,10.134.108.58,Login,/server/data.csv,,N/A,10,,None,Normal
13:48.1,8165,172.20.160.153,USB_Insert,/shared/documents/document2.docx,,Delete,,,None,Normal
33:56.5,7996,172.27.199.79,Network_Traffic,/confidential/report1.pdf,,N/A,,,None,Normal
23:00.1,9098,10.164.199.81,Network_Traffic,/shared/documents/document2.docx,,Inserted,,,None,Normal
57:55.5,5917,10.28.93.250,Network_Traffic,/backup/report2.pdf,,Delete,,,None,Normal
01:41.7,6826,10.253.74.93,Login,/backup/secrets.txt,,N/A,8,,None,Normal
30:53.1,9577,10.152.218.194,USB_Insert,/server/document2.docx,,N/A,,,None,Normal
41:30.8,7184,192.168.21.254,Remote_Login,/backup/report2.pdf,,N/A,4,,USB_Access,Suspicious
07:15.4,5195,172.21.175.94,Login,/server/report2.pdf,,N/A,7,,None,Normal
50:06.3,5303,192.168.44.109,USB_Insert,/backup/secrets.txt,,Inserted,,,DDoS_Attempt,Suspicious
28:11.3,5489,10.28.20.5,Remote_Login,/project/secrets.txt,,N/A,9,,None,Normal
58:12.0,3047,192.168.105.15,File_Modification,/server/secrets.txt,secrets.txt,Failed,,4.73,None,Normal
20:33.4,9507,192.168.69.59,USB_Insert,/network/logs/secrets.txt,,N/A,,,None,Normal
15:43.9,1853,192.168.37.71,File_Modification,/shared/documents/secrets.txt,secrets.txt,Read,,41.96,None,Normal
17:24.2,8155,192.168.255.194,Login,/network/logs/report1.pdf,,Read,2,,None,Normal
35:40.2,7551,172.26.106.115,File_Access,/backup/document2.docx,document2.docx,N/A,,26.03,Data_Exfil,Suspicious
53:26.7,4066,192.168.195.222,File_Access,/shared/documents/new_project.docx,new_project.docx,Failed,,36.4,None,Normal
48:46.4,3972,172.21.229.125,Remote_Login,/project/report2.pdf,,Success,8,,None,Normal
23:02.0,1475,10.125.47.242,Network_Traffic,/confidential/data.csv,,Inserted,,,None,Normal
59:50.8,1222,10.116.166.79,Remote_Login,/network/logs/report2.pdf,,Delete,3,,None,Normal
51:01.4,6229,10.225.192.247,Network_Traffic,/shared/documents/report2.pdf,,Success,,,None,Normal
55:06.1,7509,172.29.193.148,Network_Traffic,/confidential/data.csv,,N/A,,,None,Normal
35:03.6,6793,192.168.203.134,Remote_Login,/confidential/report1.pdf,,Write,1,,None,Normal
47:01.9,9201,172.21.61.160,Login,/network/logs/document2.docx,,Delete,2,,None,Normal
53:39.8,2208,172.18.172.169,File_Deletion,/backup/data.csv,data.csv,Success,,38.68,None,Normal
53:23.2,8122,10.241.234.211,File_Deletion,/shared/documents/document2.docx,document2.docx,Read,,23.56,None,Normal
15:18.5,3977,10.86.228.207,USB_Insert,/project/new_project.docx,,Success,,,None,Normal
07:36.4,1621,192.168.33.242,File_Deletion,/network/logs/new_project.docx,new_project.docx,Write,,8.47,None,Normal
26:29.5,7409,192.168.162.14,File_Access,/project/document2.docx,document2.docx,Failed,,41.94,None,Normal
59:18.7,5957,192.168.154.243,Remote_Login,/confidential/report1.pdf,,Failed,2,,None,Normal
37:54.6,4315,192.168.112.230,File_Access,/network/logs/document2.docx,document2.docx,Success,,33.39,Brute_Force,Suspicious
54:48.3,5055,10.34.149.37,Remote_Login,/confidential/secrets.txt,,Write,8,,None,Normal
25:30.2,5875,192.168.211.54,Network_Traffic,/network/logs/new_project.docx,,N/A,,,None,Normal
26:54.6,9295,172.20.160.195,Login,/shared/documents/document2.docx,,Read,10,,None,Normal
29:35.8,3339,192.168.87.202,USB_Insert,/backup/data.csv,,N/A,,,None,Normal
03:46.9,6580,172.22.115.186,File_Deletion,/shared/documents/data.csv,data.csv,Inserted,,27.47,None,Normal
17:21.0,7740,172.28.226.55,USB_Insert,/network/logs/new_project.docx,,Inserted,,,Brute_Force,Suspicious
31:19.1,3968,172.22.232.137,Network_Traffic,/server/report1.pdf,,N/A,,,None,Normal
30:41.6,2103,192.168.148.111,Remote_Login,/network/logs/report1.pdf,,Success,2,,None,Normal
30:50.4,7909,172.20.150.225,File_Deletion,/backup/report1.pdf,report1.pdf,Inserted,,23.26,None,Normal
48:59.2,3427,172.26.136.141,File_Access,/shared/documents/secrets.txt,secrets.txt,Write,,46.21,None,Normal
56:37.0,5384,10.245.104.167,USB_Insert,/confidential/new_project.docx,,Write,,,None,Normal
04:50.9,1121,172.25.148.125,File_Deletion,/confidential/new_project.docx,new_project.docx,Write,,15.3,None,Normal
34:57.0,3781,172.17.243.205,USB_Insert,/confidential/secrets.txt,,Success,,,None,Normal
01:41.6,5027,192.168.114.160,File_Access,/confidential/secrets.txt,secrets.txt,Success,,2.15,None,Normal
24:18.7,5898,192.168.250.73,Network_Traffic,/shared/documents/document2.docx,,N/A,,,DDoS_Attempt,Suspicious
59:56.4,1797,192.168.184.193,Login,/shared/documents/new_project.docx,,Write,4,,None,Normal
11:03.6,8486,10.151.52.216,File_Access,/confidential/report1.pdf,report1.pdf,Write,,33.44,None,Normal
46:44.5,6865,10.122.220.26,File_Access,/backup/document2.docx,document2.docx,Success,,36.92,None,Normal
38:46.5,4823,172.19.129.161,Network_Traffic,/network/logs/document2.docx,,Delete,,,Brute_Force,Suspicious
25:52.3,2673,192.168.255.88,File_Access,/project/report2.pdf,report2.pdf,Read,,49.08,Data_Exfil,Suspicious
45:14.7,8834,10.74.157.142,File_Access,/confidential/document2.docx,document2.docx,Inserted,,4.31,None,Normal
05:16.2,6133,10.167.52.183,File_Deletion,/confidential/report1.pdf,report1.pdf,N/A,,37.77,None,Normal
